Unnamed: 0,tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
978,UID_Iv20VI44US80dS78xY,E,,3,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,12:24:55 02.07.25,1751459095.0
979,UID_Iv20VI44US80dS78xY,E,,3,3.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,12:27:31 02.07.25,1751459251.0
980,UID_Iv20VI44US80dS78xY,E,,3,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,12:29:43 02.07.25,1751459383.0
981,UID_Iv20VI44US80dS78xY,E,,3,6.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,12:33:23 02.07.25,1751459603.0
982,UID_Iv20VI44US80dS78xY,E,,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,12:34:34 02.07.25,1751459674.0
983,UID_Iv20VI44US80dS78xY,E,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,12:35:55 02.07.25,1751459755.0
984,UID_wB23Fp88kp97MH01LP,E,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,12:48:34 02.07.25,1751460514.0
985,UID_wB23Fp88kp97MH01LP,E,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,12:51:17 02.07.25,1751460677.0
986,UID_wB23Fp88kp97MH01LP,E,,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,12:52:19 02.07.25,1751460739.0
987,UID_wB23Fp88kp97MH01LP,E,,5,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,12:53:47 02.07.25,1751460827.0
988,UID_wB23Fp88kp97MH01LP,E,,4,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,12:56:46 02.07.25,1751461006.0
989,UID_wB23Fp88kp97MH01LP,E,,3,8.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,12:58:34 02.07.25,1751461114.0
990,UID_wB23Fp88kp97MH01LP,E,,4,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,13:00:15 02.07.25,1751461215.0
991,UID_wB23Fp88kp97MH01LP,E,,3,3.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,13:03:11 02.07.25,1751461391.0
992,UID_wB23Fp88kp97MH01LP,E,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,13:04:45 02.07.25,1751461485.0
993,UID_wB23Fp88kp97MH01LP,E,,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,13:05:51 02.07.25,1751461551.0
994,UID_Eb25VY43sm07Yf87ww,E,,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:59:20 03.07.25,1751529560.0
995,UID_Eb25VY43sm07Yf87ww,E,,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,08:00:24 03.07.25,1751529624.0
996,UID_Eb25VY43sm07Yf87ww,E,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,08:00:39 03.07.25,1751529639.0
997,UID_zJ06Xm51mv59uw34ZF,E,,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,08:02:03 03.07.25,1751529723.0
998,UID_zJ06Xm51mv59uw34ZF,E,,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,08:06:26 03.07.25,1751529986.0
999,UID_zJ06Xm51mv59uw34ZF,E,,5,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,08:10:02 03.07.25,1751530202.0
1000,UID_Eb25VY43sm07Yf87ww,E,,3,2.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,08:11:16 03.07.25,1751530276.0
1001,UID_Eb25VY43sm07Yf87ww,E,,5,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,08:11:40 03.07.25,1751530300.0
1002,UID_Eb25VY43sm07Yf87ww,E,,3,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,08:14:45 03.07.25,1751530485.0
1003,UID_Eb25VY43sm07Yf87ww,E,,4,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,08:16:09 03.07.25,1751530569.0
1004,UID_Eb25VY43sm07Yf87ww,E,,3,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,08:18:10 03.07.25,1751530690.0
1005,UID_zJ06Xm51mv59uw34ZF,E,,5,5.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,08:18:40 03.07.25,1751530720.0
1006,UID_Eb25VY43sm07Yf87ww,E,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,08:19:46 03.07.25,1751530786.0
1007,UID_Eb25VY43sm07Yf87ww,E,,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,08:19:57 03.07.25,1751530797.0
1008,UID_zJ06Xm51mv59uw34ZF,E,,5,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,08:23:00 03.07.25,1751530980.0
1009,UID_zJ06Xm51mv59uw34ZF,E,,4,6.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,08:30:41 03.07.25,1751531441.0
1010,UID_zJ06Xm51mv59uw34ZF,E,,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,08:32:44 03.07.25,1751531564.0
1011,UID_zJ06Xm51mv59uw34ZF,E,,5,8.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,08:58:37 03.07.25,1751533117.0
1012,UID_zJ06Xm51mv59uw34ZF,E,,5,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,08:58:46 03.07.25,1751533126.0
1013,UID_zJ06Xm51mv59uw34ZF,E,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,08:58:57 03.07.25,1751533137.0
1014,UID_tL21Td42TW96jx50JE,E,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,12:01:44 03.07.25,1751544104.0
1015,UID_tL21Td42TW96jx50JE,E,,3,8.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,12:02:55 03.07.25,1751544175.0
1016,UID_tL21Td42TW96jx50JE,E,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,12:04:06 03.07.25,1751544246.0
1017,UID_tL21Td42TW96jx50JE,E,,4,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,12:05:03 03.07.25,1751544303.0
1018,UID_tL21Td42TW96jx50JE,E,,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,12:07:29 03.07.25,1751544449.0
1019,UID_tL21Td42TW96jx50JE,E,,4,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,12:08:32 03.07.25,1751544512.0
1020,UID_tL21Td42TW96jx50JE,E,,3,5.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,12:10:15 03.07.25,1751544615.0
1021,UID_tL21Td42TW96jx50JE,E,,4,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,12:12:04 03.07.25,1751544724.0
1022,UID_tL21Td42TW96jx50JE,E,,2,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,12:13:30 03.07.25,1751544810.0
1023,UID_tL21Td42TW96jx50JE,E,,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,12:14:38 03.07.25,1751544878.0
1025,UID_vL31FS86ri66rZ14sT,E,,4,3.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,17:14:06 03.07.25,1751562846.0
1026,UID_vL31FS86ri66rZ14sT,E,,5,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,17:16:58 03.07.25,1751563018.0
1027,UID_vL31FS86ri66rZ14sT,E,,4,1.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,17:19:20 03.07.25,1751563160.0
1028,UID_vL31FS86ri66rZ14sT,E,,3,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,17:20:30 03.07.25,1751563230.0
1029,UID_vL31FS86ri66rZ14sT,E,,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,17:23:24 03.07.25,1751563404.0
1030,UID_vL31FS86ri66rZ14sT,E,,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,17:24:20 03.07.25,1751563460.0
1031,UID_vL31FS86ri66rZ14sT,E,,3,2.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,17:25:55 03.07.25,1751563555.0
1032,UID_vL31FS86ri66rZ14sT,E,,4,4.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,17:27:27 03.07.25,1751563647.0
1033,UID_vL31FS86ri66rZ14sT,E,,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,17:29:52 03.07.25,1751563792.0
1034,UID_vL31FS86ri66rZ14sT,E,,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,17:31:10 03.07.25,1751563870.0
1035,UID_EI38ib82HG46fU08oR,E,,5,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,18:14:09 03.07.25,1751566449.0
1036,UID_EI38ib82HG46fU08oR,E,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,18:14:34 03.07.25,1751566474.0
1037,UID_EI38ib82HG46fU08oR,E,,5,6.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,18:18:12 03.07.25,1751566692.0
1038,UID_EI38ib82HG46fU08oR,E,,5,8.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,18:35:01 03.07.25,1751567701.0
1039,UID_EI38ib82HG46fU08oR,E,,5,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,18:35:20 03.07.25,1751567720.0
1040,UID_EI38ib82HG46fU08oR,E,,5,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,18:35:31 03.07.25,1751567731.0
1041,UID_EI38ib82HG46fU08oR,E,,3,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,18:43:17 03.07.25,1751568197.0
1042,UID_EI38ib82HG46fU08oR,E,,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,18:52:50 03.07.25,1751568770.0
1043,UID_EI38ib82HG46fU08oR,E,,2,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,19:04:10 03.07.25,1751569450.0
1044,UID_EI38ib82HG46fU08oR,E,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,19:05:59 03.07.25,1751569559.0
1045,UID_Rs55MY88wb21UN85TJ,E,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,04:52:11 04.07.25,1751604731.0
1046,UID_Rs55MY88wb21UN85TJ,E,,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,04:53:27 04.07.25,1751604807.0
1047,UID_Rs55MY88wb21UN85TJ,E,,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,04:54:37 04.07.25,1751604877.0
1048,UID_Rs55MY88wb21UN85TJ,E,,2,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,04:55:00 04.07.25,1751604900.0
1049,UID_Rs55MY88wb21UN85TJ,E,,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,04:55:37 04.07.25,1751604937.0
1050,UID_Rs55MY88wb21UN85TJ,E,,3,2.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,04:55:54 04.07.25,1751604954.0
1051,UID_Rs55MY88wb21UN85TJ,E,,3,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,04:56:05 04.07.25,1751604965.0
1052,UID_Rs55MY88wb21UN85TJ,E,,3,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,04:56:18 04.07.25,1751604978.0
1053,UID_Rs55MY88wb21UN85TJ,E,,3,8.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,04:56:30 04.07.25,1751604990.0
1054,UID_Rs55MY88wb21UN85TJ,E,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,04:56:39 04.07.25,1751604999.0
1073,UID_cj57ak27iy05YN35ss,E,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:44:09 04.07.25,1751615049.0
1074,UID_cj57ak27iy05YN35ss,E,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:46:55 04.07.25,1751615215.0
1075,UID_cj57ak27iy05YN35ss,E,,3,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:49:22 04.07.25,1751615362.0
1076,UID_cj57ak27iy05YN35ss,E,,3,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:59:11 04.07.25,1751615951.0
1077,UID_cj57ak27iy05YN35ss,E,,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,08:00:18 04.07.25,1751616018.0
1078,UID_cj57ak27iy05YN35ss,E,,3,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,08:05:33 04.07.25,1751616333.0
1079,UID_cj57ak27iy05YN35ss,E,,4,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,08:08:10 04.07.25,1751616490.0
1080,UID_cj57ak27iy05YN35ss,E,,2,6.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,08:09:59 04.07.25,1751616599.0
1081,UID_cj57ak27iy05YN35ss,E,,4,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,08:11:39 04.07.25,1751616699.0
1082,UID_cj57ak27iy05YN35ss,E,,2,6.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,08:13:50 04.07.25,1751616830.0
1083,UID_cj57ak27iy05YN35ss,E,,3,,,,no,,,,,,block_end_questionnaire_explanation__question_1,click,block_end_questionnaire_explanation__question_1_SubmitRatingBtn,08:20:33 04.07.25,1751617233.0
1084,UID_cj57ak27iy05YN35ss,E,,3,,,,no,,,,,,block_end_questionnaire_explanation__question_2,click,block_end_questionnaire_explanation__question_2_SubmitRatingBtn,08:20:48 04.07.25,1751617248.0
1085,UID_cj57ak27iy05YN35ss,E,,3,,,,no,,,,,,block_end_questionnaire_explanation__question_3,click,block_end_questionnaire_explanation__question_3_SubmitRatingBtn,08:20:54 04.07.25,1751617254.0
1086,UID_Dq81al47Ej35mF08WN,E,,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,14:06:22 04.07.25,1751637982.0
1087,UID_Dq81al47Ej35mF08WN,E,,4,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,14:12:55 04.07.25,1751638375.0
1088,UID_Dq81al47Ej35mF08WN,E,,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,14:15:56 04.07.25,1751638556.0
1089,UID_Dq81al47Ej35mF08WN,E,,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,14:20:39 04.07.25,1751638839.0
